,Unnamed: 0,title,link,keyword
948,948,Iklan Pangan Siap Saji Tinggi Gula Resmi Dilarang,https://www.detik.com/sumut/berita/d-7464009/iklan-pangan-siap-saji-tinggi-gula-resmi-dilarang,diabetes
949,949,Inspiratif! Prof Prima Jadi Guru Besar Disabilitas Pertama di Unesa,https://www.detik.com/jatim/berita/d-8350378/inspiratif-prof-prima-jadi-guru-besar-disabilitas-pertama-di-unesa,diabetes
953,953,Inspiratif! Prof Prima Jadi Guru Besar Disabilitas Pertama di Unesa,https://www.detik.com/jatim/berita/d-8350378/inspiratif-prof-prima-jadi-guru-besar-disabilitas-pertama-di-unesa,diabetes
957,957,Ahli Ungkap 2 Gejala 'Silent Heart Attack' yang Sering Diabaikan,https://health.detik.com/berita-detikhealth/d-8347777/ahli-ungkap-2-gejala-silent-heart-attack-yang-sering-diabaikan,diabetes
959,959,"Kebanyakan Minum Milk Tea, Ini 7 Efek Samping untuk Tubuh",https://www.detik.com/sumut/berita/d-8432337/kebanyakan-minum-milk-tea-ini-7-efek-samping-untuk-tubuh,diabetes
960,960,"Bangun Mepet Imsak, Terpaksa Sahur Makan Mi Instan? Ini Saran Dokter Gizi",https://health.detik.com/berita-detikhealth/d-8384593/bangun-mepet-imsak-terpaksa-sahur-makan-mi-instan-ini-saran-dokter-gizi,diabetes
961,961,"BPOM Sudah Beri Lampu Hijau, Kapan 'Nutri Level' Diterapkan?",https://health.detik.com/berita-detikhealth/d-8434830/bpom-sudah-beri-lampu-hijau-kapan-nutri-level-diterapkan,diabetes
962,962,"Bukan Kopi, Ternyata Cara Ini Lebih Ampuh Usir Rasa Ngantuk saat Kerja",https://health.detik.com/berita-detikhealth/d-8323938/bukan-kopi-ternyata-cara-ini-lebih-ampuh-usir-rasa-ngantuk-saat-kerja,diabetes
963,963,"Kasus TB di RI Tembus 1 Juta, Banyak Pasien Tak Sadar Terinfeksi",https://health.detik.com/berita-detikhealth/d-8435377/kasus-tb-di-ri-tembus-1-juta-banyak-pasien-tak-sadar-terinfeksi,diabetes
964,964,"Terobosan Baru Ilmuwan China, Pakai Stem Cell untuk Sembuhkan Pasien Diabetes",https://health.detik.com/berita-detikhealth/d-7363641/terobosan-baru-ilmuwan-china-pakai-stem-cell-untuk-sembuhkan-pasien-diabetes,diabetes
965,965,Ahli Gizi Dukung Kebijakan Pemerintah yang Mengatur Pangan Olahan,https://www.detik.com/jatim/berita/d-7471108/ahli-gizi-dukung-kebijakan-pemerintah-yang-mengatur-pangan-olahan,diabetes
966,966,Penjelasan Medis yang Terjadi Pada Tubuh saat Puasa Ramadan,https://health.detik.com/berita-detikhealth/d-8359823/penjelasan-medis-yang-terjadi-pada-tubuh-saat-puasa-ramadan,diabetes
967,967,"Kasus Gagal Ginjal 'Meledak' di Malaysia, Inikah Pemicunya?",https://health.detik.com/berita-detikhealth/d-8444018/kasus-gagal-ginjal-meledak-di-malaysia-inikah-pemicunya,diabetes
969,969,Manfaat Daun Kelor untuk Berbagai Jenis Penyakit,https://health.detik.com/berita-detikhealth/d-8315778/manfaat-daun-kelor-untuk-berbagai-jenis-penyakit,diabetes
972,972,Kandungan Probiotik Susu Fermentasi Bisa Jadi Alternatif Cegah Diabetes,https://health.detik.com/berita-detikhealth/d-7359166/kandungan-probiotik-susu-fermentasi-bisa-jadi-alternatif-cegah-diabetes,diabetes
975,975,Menkes Wanti-wanti Jenis Minuman yang Picu Kerusakan Ginjal,https://health.detik.com/berita-detikhealth/d-8323427/menkes-wanti-wanti-jenis-minuman-yang-picu-kerusakan-ginjal,diabetes
978,978,"Sederet Sayuran yang Bisa Tekan Gula Darah Tinggi, Yuk Disimak!",https://www.detik.com/sumut/berita/d-8197833/sederet-sayuran-yang-bisa-tekan-gula-darah-tinggi-yuk-disimak,diabetes
979,979,9 Penyebab Memar Tanpa Sebab dan Cara Mengatasinya yang Bisa Dilakukan di Rumah,https://www.detik.com/jogja/berita/d-8330138/9-penyebab-memar-tanpa-sebab-dan-cara-mengatasinya-yang-bisa-dilakukan-di-rumah,diabetes
980,980,Hati-hati! 7 Hal Ini Bisa Bikin Otak Cepat 'Menciut' hingga Demensia Usia Muda,https://health.detik.com/berita-detikhealth/d-8361752/hati-hati-7-hal-ini-bisa-bikin-otak-cepat-menciut-hingga-demensia-usia-muda,diabetes
982,982,"Pria Ini Alami Penurunan Fungsi Ginjal di Usia 39, Begini Gejala Awalnya",https://health.detik.com/berita-detikhealth/d-8246789/pria-ini-alami-penurunan-fungsi-ginjal-di-usia-39-begini-gejala-awalnya,diabetes
983,983,"Kasus TBC Sumsel 2025 Capai 24.748, Dinkes Perkuat Kolaborasi Lintas Sektor",https://www.detik.com/sumbagsel/berita/d-8435189/kasus-tbc-sumsel-2025-capai-24-748-dinkes-perkuat-kolaborasi-lintas-sektor,diabetes
984,984,3 Kebiasaan untuk Gen Z yang Membantu Menjaga Kesehatan,https://www.detik.com/sumut/berita/d-8324031/3-kebiasaan-untuk-gen-z-yang-membantu-menjaga-kesehatan,diabetes
986,986,Tanggal 14 November 2025 Memperingati Hari Apa? Ada 5 Momen Menarik!,https://www.detik.com/jogja/berita/d-8209943/tanggal-14-november-2025-memperingati-hari-apa-ada-5-momen-menarik,diabetes
987,987,"Teliti Penyakit Buah Zakar, Alumni FK Unair Raih PhD Kurang dari 4 Tahun",https://www.detik.com/jatim/berita/d-8365198/teliti-penyakit-buah-zakar-alumni-fk-unair-raih-phd-kurang-dari-4-tahun,diabetes
988,988,"BB Berlebih Jangan Disepelekan, Studi Buktikan Obesitas Picu 61 Penyakit Kronis",https://health.detik.com/berita-detikhealth/d-8343150/bb-berlebih-jangan-disepelekan-studi-buktikan-obesitas-picu-61-penyakit-kronis,diabetes
991,991,"Purbaya Tunda Cukai MBDK, Pakar Sentil Konsumsi Minum Manis RI Sudah Mengkhawatirkan",https://health.detik.com/berita-detikhealth/d-8264796/purbaya-tunda-cukai-mbdk-pakar-sentil-konsumsi-minum-manis-ri-sudah-mengkhawatirkan,diabetes
994,994,Tanggal 14 November Memperingati Hari Apa? Ada HUT ke-80 Brimob,https://www.detik.com/sulsel/berita/d-8209766/tanggal-14-november-memperingati-hari-apa-ada-hut-ke-80-brimob,diabetes
997,997,"7 Penyebab Luka Tak Kunjung Sembuh, Awas Diabetes!",https://www.detik.com/bali/berita/d-7388668/7-penyebab-luka-tak-kunjung-sembuh-awas-diabetes,diabetes
998,998,"El Nino 'Godzilla' OTW RI, Suhu Panas Ekstrem yang Bisa Picu Masalah Kesehatan",https://health.detik.com/berita-detikhealth/d-8439740/el-nino-godzilla-otw-ri-suhu-panas-ekstrem-yang-bisa-picu-masalah-kesehatan,diabetes
1002,1002,"1 Orang Meninggal Tiap 4 Menit, Wamenkes Soroti Banyak Kasus TBC Belum Ditemukan",https://health.detik.com/berita-detikhealth/d-8433276/1-orang-meninggal-tiap-4-menit-wamenkes-soroti-banyak-kasus-tbc-belum-ditemukan,diabetes
1003,1003,"7 Buah Enak yang Bisa Jaga Kesehatan Ginjal, Ini Daftarnya",https://health.detik.com/berita-detikhealth/d-8300307/7-buah-enak-yang-bisa-jaga-kesehatan-ginjal-ini-daftarnya,diabetes
1004,1004,Ini Waktu Terbaik Minum Teh Bunga Telang dan Deretan Manfaatnya,https://health.detik.com/berita-detikhealth/d-8314907/ini-waktu-terbaik-minum-teh-bunga-telang-dan-deretan-manfaatnya,diabetes
1006,1006,Neurolog Ungkap yang Terjadi pada Tubuh saat Minuman Energi Berujung Stroke,https://health.detik.com/berita-detikhealth/d-8260705/neurolog-ungkap-yang-terjadi-pada-tubuh-saat-minuman-energi-berujung-stroke,diabetes
1009,1009,"5 Makanan Manis yang Bisa Dimakan Pengidap Diabetes, Tak Cemas Gula Darah Naik",https://health.detik.com/berita-detikhealth/d-7359364/5-makanan-manis-yang-bisa-dimakan-pengidap-diabetes-tak-cemas-gula-darah-naik,diabetes
1010,1010,Penderita Kolesterol Tinggi Bersyukur Biaya Pengobatan Ditanggung JKN,https://news.detik.com/berita/d-7428688/penderita-kolesterol-tinggi-bersyukur-biaya-pengobatan-ditanggung-jkn,diabetes
1012,1012,"Kemenkes Catat 5 Temuan Penyakit Terbanyak di Momen Nataru, Banyak yang Hipertensi",https://health.detik.com/berita-detikhealth/d-8283636/kemenkes-catat-5-temuan-penyakit-terbanyak-di-momen-nataru-banyak-yang-hipertensi,diabetes
1014,1014,"Kemenkes Catat 5 Temuan Penyakit Terbanyak di Momen Nataru, Banyak yang Hipertensi",https://health.detik.com/berita-detikhealth/d-8283636/kemenkes-catat-5-temuan-penyakit-terbanyak-di-momen-nataru-banyak-yang-hipertensi,diabetes
1016,1016,Minuman Kemasan Tinggi Gula Picu Remaja 18 Tahun Wajib Suntik Insulin,https://health.detik.com/berita-detikhealth/d-7429115/minuman-kemasan-tinggi-gula-picu-remaja-18-tahun-wajib-suntik-insulin,diabetes
1018,1018,"Hari Gizi Nasional, PERSAGI Soroti Bahaya di Balik Tingginya Konsumsi Makanan UPF",https://health.detik.com/berita-detikhealth/d-8318395/hari-gizi-nasional-persagi-soroti-bahaya-di-balik-tingginya-konsumsi-makanan-upf,diabetes
1019,1019,"Batas Konsumsi Telur yang Aman dalam Sehari, Jangan Berlebihan",https://health.detik.com/berita-detikhealth/d-8246778/batas-konsumsi-telur-yang-aman-dalam-sehari-jangan-berlebihan,diabetes
1020,1020,"Tiap 4 Menit, 1 Orang Meninggal Karena TBC",https://health.detik.com/berita-detikhealth/d-8433878/tiap-4-menit-1-orang-meninggal-karena-tbc,diabetes
1021,1021,Rekomendasi 6 Buah untuk Menjaga Kesehatan Ginjal Setiap Hari,https://www.detik.com/sumut/berita/d-8398052/rekomendasi-6-buah-untuk-menjaga-kesehatan-ginjal-setiap-hari,diabetes
1022,1022,"Terbukti Ilmiah, Ini Menu Sarapan yang Bisa Bantu Turunkan Kolesterol Tinggi",https://health.detik.com/berita-detikhealth/d-8333975/terbukti-ilmiah-ini-menu-sarapan-yang-bisa-bantu-turunkan-kolesterol-tinggi,diabetes
1023,1023,"Sederet Makanan yang Bikin Ginjal Rusak, Nomor 6 Banyak Dikonsumsi Warga RI",https://health.detik.com/berita-detikhealth/d-8433159/sederet-makanan-yang-bikin-ginjal-rusak-nomor-6-banyak-dikonsumsi-warga-ri,diabetes
1024,1024,"Jawab Kebutuhan Peserta, BPJS Kesehatan Beberkan 8 Program Andalan",https://news.detik.com/berita/d-8445662/jawab-kebutuhan-peserta-bpjs-kesehatan-beberkan-8-program-andalan,diabetes
1026,1026,"Sederet Khasiat Jeruk Nipis untuk Kesehatan, Bisa Perkuat Imun-Cerahkan Kulit",https://www.detik.com/sumbagsel/berita/d-8290847/sederet-khasiat-jeruk-nipis-untuk-kesehatan-bisa-perkuat-imun-cerahkan-kulit,diabetes
1027,1027,6 Kebiasaan Sehari-hari yang Diam-diam Merusak Ginjal,https://www.detik.com/jabar/berita/d-8377275/6-kebiasaan-sehari-hari-yang-diam-diam-merusak-ginjal,diabetes
1028,1028,"Sering Makan Kentang? Hati-Hati, Cara Mengolahnya Bisa Picu Penyakit Gula",https://health.detik.com/berita-detikhealth/d-8056981/sering-makan-kentang-hati-hati-cara-mengolahnya-bisa-picu-penyakit-gula,diabetes
1029,1029,"Waspadai Jika Urine Seperti Ini, Bisa Jadi Tanda Sakit Ginjal-Infeksi",https://health.detik.com/berita-detikhealth/d-8337440/waspadai-jika-urine-seperti-ini-bisa-jadi-tanda-sakit-ginjal-infeksi,diabetes
1031,1031,"10 Manfaat Bunga Telang Bagi Tubuh Lengkap Cara Mengolahnya, Simak!",https://www.detik.com/sumbagsel/berita/d-8353470/10-manfaat-bunga-telang-bagi-tubuh-lengkap-cara-mengolahnya-simak,diabetes
1032,1032,"Waktu Ideal Makan Malam untuk Hindari Obesitas, Jam Berapa?",https://www.detik.com/sumut/berita/d-8432325/waktu-ideal-makan-malam-untuk-hindari-obesitas-jam-berapa,diabetes
1033,1033,"10 Manfaat Bunga Telang Bagi Tubuh Lengkap Cara Mengolahnya, Simak!",https://www.detik.com/sumbagsel/berita/d-8353470/10-manfaat-bunga-telang-bagi-tubuh-lengkap-cara-mengolahnya-simak,diabetes
1034,1034,"Sudah 65 Juta Orang Ikut CKG, Menkes Ungkap Masalah Kesehatan Terbanyak",https://health.detik.com/berita-detikhealth/d-8262425/sudah-65-juta-orang-ikut-ckg-menkes-ungkap-masalah-kesehatan-terbanyak,diabetes
1035,1035,"Waktu Ideal Makan Malam untuk Hindari Obesitas, Jam Berapa?",https://www.detik.com/sumut/berita/d-8432325/waktu-ideal-makan-malam-untuk-hindari-obesitas-jam-berapa,diabetes
1036,1036,"Aturan Baru Trump soal Visa, Orang Obesitas Dilarang Masuk AS",https://health.detik.com/berita-detikhealth/d-8211964/aturan-baru-trump-soal-visa-orang-obesitas-dilarang-masuk-as,diabetes
1037,1037,2 Penyakit Mematikan Ini Bisa Muncul gegara Kecanduan Main Hp,https://www.detik.com/jabar/berita/d-8219627/2-penyakit-mematikan-ini-bisa-muncul-gegara-kecanduan-main-hp,diabetes
1038,1038,"Efek Keseringan Main HP Ternyata Kompleks, Nggak Cuma Bikin Brain Rot",https://health.detik.com/berita-detikhealth/d-8219468/efek-keseringan-main-hp-ternyata-kompleks-nggak-cuma-bikin-brain-rot,diabetes
1039,1039,"Pakar Sebut Stres gegara Finansial Bisa Picu Serangan Jantung, Ini Alasannya",https://health.detik.com/berita-detikhealth/d-8337301/pakar-sebut-stres-gegara-finansial-bisa-picu-serangan-jantung-ini-alasannya,diabetes
1040,1040,Apa Itu Operasi Bariatrik? Ini Daftar RS di Jatim yang Melayaninya,https://www.detik.com/jatim/berita/d-8229546/apa-itu-operasi-bariatrik-ini-daftar-rs-di-jatim-yang-melayaninya,diabetes
1041,1041,Manfaat Minum Kopi Bagi Tubuh: Stamina hingga Kesehatan Mental,https://www.detik.com/sumut/berita/d-8312306/manfaat-minum-kopi-bagi-tubuh-stamina-hingga-kesehatan-mental,diabetes
1042,1042,Kenapa Seseorang Mudah Lupa? Ini 11 Penyebab dan Cara Mengatasinya,https://www.detik.com/jogja/berita/d-8410238/kenapa-seseorang-mudah-lupa-ini-11-penyebab-dan-cara-mengatasinya,diabetes
1043,1043,"Jangan Abaikan Kesemutan Berulang, Bisa Jadi Gejala Kena Stroke",https://health.detik.com/berita-detikhealth/d-8254520/jangan-abaikan-kesemutan-berulang-bisa-jadi-gejala-kena-stroke,diabetes
1044,1044,"Generasi Sandwich: Ngurus Dua Generasi, Jangan Lupa Cek Gula Sendiri!",https://health.detik.com/berita-detikhealth/d-8065148/generasi-sandwich-ngurus-dua-generasi-jangan-lupa-cek-gula-sendiri,diabetes
1045,1045,Kenapa Seseorang Mudah Lupa? Ini 11 Penyebab dan Cara Mengatasinya,https://www.detik.com/jogja/berita/d-8410238/kenapa-seseorang-mudah-lupa-ini-11-penyebab-dan-cara-mengatasinya,diabetes
1046,1046,Catat! Ini 5 Cara Mudah untuk Turunkan Gula Darah Tinggi,https://www.detik.com/sumut/berita/d-8122420/catat-ini-5-cara-mudah-untuk-turunkan-gula-darah-tinggi,diabetes
1048,1048,"Kisah Ibu Siti Sholeha Pasien Gagal Ginjal, Berjuang Sembuh Demi Keluarga",https://news.detik.com/berita/d-8321787/kisah-ibu-siti-sholeha-pasien-gagal-ginjal-berjuang-sembuh-demi-keluarga,diabetes
1050,1050,"Diungkap Dokter Harvard, Ini Gejala Awal 4 Penyakit Kronis yang Kerap Tak Disadari",https://health.detik.com/berita-detikhealth/d-8258556/diungkap-dokter-harvard-ini-gejala-awal-4-penyakit-kronis-yang-kerap-tak-disadari,diabetes
1051,1051,"Anak Muda Rentan Terkena Fase Prediabetes, Begini Cara Antisipasinya",https://health.detik.com/berita-detikhealth/d-8027461/anak-muda-rentan-terkena-fase-prediabetes-begini-cara-antisipasinya,diabetes
1052,1052,Bumil Makan Nanas dan Durian Bisa Picu Keguguran? Obgyn Ungkap Faktanya,https://health.detik.com/berita-detikhealth/d-8256242/bumil-makan-nanas-dan-durian-bisa-picu-keguguran-obgyn-ungkap-faktanya,diabetes
1054,1054,"Diungkap Dokter Harvard, Ini Gejala Awal 4 Penyakit Kronis yang Kerap Tak Disadari",https://health.detik.com/berita-detikhealth/d-8258556/diungkap-dokter-harvard-ini-gejala-awal-4-penyakit-kronis-yang-kerap-tak-disadari,diabetes
1055,1055,"Anak Muda Rentan Terkena Fase Prediabetes, Begini Cara Antisipasinya",https://health.detik.com/berita-detikhealth/d-8027461/anak-muda-rentan-terkena-fase-prediabetes-begini-cara-antisipasinya,diabetes
1056,1056,Bumil Makan Nanas dan Durian Bisa Picu Keguguran? Obgyn Ungkap Faktanya,https://health.detik.com/berita-detikhealth/d-8256242/bumil-makan-nanas-dan-durian-bisa-picu-keguguran-obgyn-ungkap-faktanya,diabetes
1057,1057,5 Cara Menjaga Kesehatan Ginjal Secara Alami dari Rumah,https://www.detik.com/jabar/berita/d-8321647/5-cara-menjaga-kesehatan-ginjal-secara-alami-dari-rumah,diabetes
1058,1058,"Kaki Terasa Panas Seperti Terbakar, Waspada Gejala Neuropati",https://health.detik.com/berita-detikhealth/d-8233668/kaki-terasa-panas-seperti-terbakar-waspada-gejala-neuropati,diabetes
1059,1059,"RS PON Catat Kasus Usia Muda Kena Stroke karena Minuman Energi, Ini Wanti-wanti Dokter",https://health.detik.com/berita-detikhealth/d-8261292/rs-pon-catat-kasus-usia-muda-kena-stroke-karena-minuman-energi-ini-wanti-wanti-dokter,diabetes
1062,1062,"Hakim PN Palembang Meninggal di Kamar Kos, Ini Penyebabnya",https://www.detik.com/sumbagsel/berita/d-8214126/hakim-pn-palembang-meninggal-di-kamar-kos-ini-penyebabnya,diabetes
1063,1063,"Kaki Terasa Panas Seperti Terbakar, Waspada Gejala Neuropati",https://health.detik.com/berita-detikhealth/d-8233668/kaki-terasa-panas-seperti-terbakar-waspada-gejala-neuropati,diabetes
1064,1064,"RS PON Catat Kasus Usia Muda Kena Stroke karena Minuman Energi, Ini Wanti-wanti Dokter",https://health.detik.com/berita-detikhealth/d-8261292/rs-pon-catat-kasus-usia-muda-kena-stroke-karena-minuman-energi-ini-wanti-wanti-dokter,diabetes
1066,1066,"Hakim PN Palembang Meninggal di Kamar Kos, Ini Penyebabnya",https://www.detik.com/sumbagsel/berita/d-8214126/hakim-pn-palembang-meninggal-di-kamar-kos-ini-penyebabnya,diabetes
1067,1067,Ternyata 6 Buah Ini Bisa Bikin Ginjal Lebih Sehat,https://health.detik.com/berita-detikhealth/d-8248052/ternyata-6-buah-ini-bisa-bikin-ginjal-lebih-sehat,diabetes
1068,1068,"Panduan Intermittent Fasting: Manfaat, Risiko, dan Tips Aman",https://www.detik.com/jabar/berita/d-8325823/panduan-intermittent-fasting-manfaat-risiko-dan-tips-aman,diabetes
1069,1069,"8 Tanda Prediabetes yang Perlu Diwaspadai, Termasuk Sering Lapar",https://health.detik.com/berita-detikhealth/d-8027014/8-tanda-prediabetes-yang-perlu-diwaspadai-termasuk-sering-lapar,diabetes
1070,1070,"Ciri-ciri Kurma Mengandung Sirup Glukosa, Penampakan hingga Rasanya",https://health.detik.com/berita-detikhealth/d-8373224/ciri-ciri-kurma-mengandung-sirup-glukosa-penampakan-hingga-rasanya,diabetes
1074,1074,"Ciri-ciri Kurma Mengandung Sirup Glukosa, Penampakan hingga Rasanya",https://health.detik.com/berita-detikhealth/d-8373224/ciri-ciri-kurma-mengandung-sirup-glukosa-penampakan-hingga-rasanya,diabetes
1075,1075,"Wanita di Bali Kena Gagal Ginjal Stadium 5 di Usia 28 Tahun, Ini Pemicunya",https://health.detik.com/berita-detikhealth/d-8072754/wanita-di-bali-kena-gagal-ginjal-stadium-5-di-usia-28-tahun-ini-pemicunya,diabetes
1079,1079,"6 Buah yang Bisa Membuat Ginjal Lebih Sehat, Yuk Dicoba!",https://www.detik.com/sumut/berita/d-8251833/6-buah-yang-bisa-membuat-ginjal-lebih-sehat-yuk-dicoba,diabetes
1080,1080,"Banyak Kampus Buka FK, Kemenkes Tepis Kekhawatiran Over Supply Dokter",https://health.detik.com/berita-detikhealth/d-8251444/banyak-kampus-buka-fk-kemenkes-tepis-kekhawatiran-over-supply-dokter,diabetes
1082,1082,"Skrining BPJS: 23 Juta Warga RI Berisiko Stroke-Jantung, Tren Kanker Usus Juga Naik",https://health.detik.com/berita-detikhealth/d-8332255/skrining-bpjs-23-juta-warga-ri-berisiko-stroke-jantung-tren-kanker-usus-juga-naik,diabetes
1083,1083,Kesiapan RSU dr Soetomo Layani Pasien Selama Libur Lebaran,https://www.detik.com/jatim/berita/d-8402711/kesiapan-rsu-dr-soetomo-layani-pasien-selama-libur-lebaran,diabetes
1085,1085,Pernah Mengalami Kram Pada Kaki Saat Tidur? Ini Penyebabnya Menurut Dokter,https://www.detik.com/sumut/berita/d-8380875/pernah-mengalami-kram-pada-kaki-saat-tidur-ini-penyebabnya-menurut-dokter,diabetes
1086,1086,Dokter Gizi Beri Pesan Buat Kamu yang Punya Resolusi Diet pada 2026,https://www.detik.com/bali/berita/d-8289742/dokter-gizi-beri-pesan-buat-kamu-yang-punya-resolusi-diet-pada-2026,diabetes
1087,1087,"Galau Brutal? Cowok Patah Hati Bisa Kena Disfungsi Ereksi, Ini Penjelasan Dokter",https://health.detik.com/berita-detikhealth/d-8359499/galau-brutal-cowok-patah-hati-bisa-kena-disfungsi-ereksi-ini-penjelasan-dokter,diabetes
1088,1088,"Kanker Ginjal Diprediksi Berlipat Ganda di 2050, Kebiasaan Ini Bisa Jadi Pemicu",https://health.detik.com/berita-detikhealth/d-8394335/kanker-ginjal-diprediksi-berlipat-ganda-di-2050-kebiasaan-ini-bisa-jadi-pemicu,diabetes
1089,1089,"Prabowo Sebut CKG Bisa Hemat Uang Negara, Ini Penjelasan Kemenkes",https://health.detik.com/berita-detikhealth/d-8321968/prabowo-sebut-ckg-bisa-hemat-uang-negara-ini-penjelasan-kemenkes,diabetes
1090,1090,5 Minuman yang Dipercaya Efektif Turunkan Gula Darah Tinggi,https://www.detik.com/sumut/berita/d-8181415/5-minuman-yang-dipercaya-efektif-turunkan-gula-darah-tinggi,diabetes
1091,1091,Program Prolanis dari BPJS Kesehatan Diharapkan Mampu Tekan Kasus Kronis,https://news.detik.com/berita/d-8170616/program-prolanis-dari-bpjs-kesehatan-diharapkan-mampu-tekan-kasus-kronis,diabetes
1093,1093,Jangan Disepelekan! Dokter Ungkap Gejala Serangan Jantung Bisa Mirip GERD,https://health.detik.com/berita-detikhealth/d-8324197/jangan-disepelekan-dokter-ungkap-gejala-serangan-jantung-bisa-mirip-gerd,diabetes
1094,1094,"Jangan Kalap Saat Lebaran, Ini Tips Jaga Pola Makan Seimbang",https://www.detik.com/jatim/berita/d-8409446/jangan-kalap-saat-lebaran-ini-tips-jaga-pola-makan-seimbang,diabetes
1095,1095,5 Minuman yang Dipercaya Efektif Turunkan Gula Darah Tinggi,https://www.detik.com/sumut/berita/d-8181415/5-minuman-yang-dipercaya-efektif-turunkan-gula-darah-tinggi,diabetes
